,External,Year,session 1,session 2,test 1,session 3,session 4,test 2,session 5,test 3,session 6,ind cw,group cw,final grade,fourm Q,fourm A,office hour visits,dropout,test 1_numeric,test 2_numeric,test 3_numeric,ind cw_numeric,group cw_numeric,final grade_numeric,attendance_rate,forum_engagement,engagement_score,engagement_level
2648,1,third,51,61,F,88.0,75.0,F,32.0,D,84.0,A,D,A,10,6,2,0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,16,0.6465721040189125,medium
2649,1,second,18,25,F,51.0,41.0,D,54.0,F,54.0,F,B,C,19,17,4,0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,36,0.8186761229314421,high
2650,0,second,78,58,C,60.0,25.0,A,5.0,F,99.0,D,F,D,13,9,4,0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,22,0.7293144208037825,high
2651,1,third,76,0,A,30.0,27.0,D,78.0,F,,,,,4,2,0,1,4.0,1.0,0.0,,,,0.8333333333333334,6,0.4549645390070922,very low
2652,1,third,96,75,A,60.0,66.0,B,64.0,A,82.0,A,F,D,5,11,4,0,4.0,3.0,4.0,4.0,0.0,1.0,1.0,16,0.691016548463357,medium
2653,0,second,11,9,F,48.0,42.0,C,46.0,C,52.0,A,D,A,28,4,5,0,0.0,2.0,2.0,4.0,1.0,4.0,1.0,32,0.8153664302600473,high
2654,1,second,28,42,C,,,,,,,,,,1,1,1,1,2.0,,,,,,0.3333333333333333,2,0.20165484633569739,very low
2655,0,third,53,59,A,12.0,43.0,A,65.0,B,,,,,4,3,1,1,4.0,4.0,3.0,,,,0.8333333333333334,7,0.4835697399527187,very low
2656,0,first,8,24,D,59.0,53.0,D,58.0,B,24.0,C,F,D,26,17,5,0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,43,0.8855791962174941,high
2657,1,first,22,54,C,40.0,45.0,D,,,,,,,2,0,0,1,2.0,1.0,,,,,0.6666666666666666,2,0.34609929078014184,very low
2658,0,first,15,16,F,45.0,47.0,D,98.0,B,35.0,C,F,B,15,13,5,0,0.0,1.0,3.0,2.0,0.0,3.0,1.0,28,0.7898345153664303,high
2659,1,first,40,53,F,6.0,97.0,C,60.0,A,15.0,F,B,D,2,6,1,1,0.0,2.0,4.0,0.0,3.0,1.0,1.0,8,0.5732860520094563,low
2660,1,first,85,23,A,28.0,2.0,C,88.0,B,68.0,F,C,D,8,23,4,0,4.0,2.0,3.0,0.0,2.0,1.0,1.0,31,0.7867612293144208,high
2661,0,third,6,8,A,8.0,13.0,F,26.0,A,26.0,C,D,A,4,2,1,0,4.0,0.0,4.0,2.0,1.0,4.0,1.0,6,0.5605200945626477,low
2662,0,third,69,78,A,46.0,3.0,B,53.0,D,43.0,A,F,D,16,6,4,0,4.0,3.0,1.0,4.0,0.0,1.0,1.0,22,0.7293144208037825,high
2663,1,third,75,28,A,28.0,15.0,F,61.0,D,,,,,4,3,0,1,4.0,0.0,1.0,,,,0.8333333333333334,7,0.4613475177304965,very low
2664,0,first,13,26,F,47.0,35.0,D,53.0,D,39.0,F,B,C,28,13,4,0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,41,0.8505910165484634,high
2665,1,second,24,64,A,91.0,59.0,B,74.0,B,97.0,A,D,A,13,9,3,0,4.0,3.0,3.0,4.0,1.0,4.0,1.0,22,0.7070921985815602,medium
2666,1,third,73,79,B,51.0,72.0,C,96.0,B,70.0,D,D,B,6,9,3,0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,15,0.6624113475177305,medium
2667,1,third,68,68,F,64.0,48.0,B,30.0,F,67.0,C,F,A,9,6,2,0,0.0,3.0,0.0,2.0,0.0,4.0,1.0,15,0.6401891252955082,medium
2668,1,second,36,61,A,74.0,18.0,B,34.0,F,,,,,0,2,1,1,4.0,3.0,0.0,,,,0.8333333333333334,2,0.4516548463356974,very low
2669,1,second,4,17,F,,,,,,,,,,2,0,0,1,0.0,,,,,,0.3333333333333333,2,0.17943262411347516,very low
2670,1,third,84,23,C,6.0,90.0,B,35.0,F,33.0,A,F,F,14,7,3,1,2.0,3.0,0.0,4.0,0.0,0.0,1.0,21,0.700709219858156,medium
2671,1,second,21,70,C,78.0,61.0,B,68.0,C,88.0,C,F,A,15,8,3,0,2.0,3.0,2.0,2.0,0.0,4.0,1.0,23,0.7134751773049646,medium
2672,1,second,99,74,A,54.0,6.0,F,45.0,A,64.0,A,A,D,7,7,1,0,4.0,0.0,4.0,4.0,4.0,1.0,1.0,14,0.6115839243498818,low
2673,0,first,12,63,C,43.0,53.0,C,36.0,F,26.0,A,A,F,9,20,8,0,2.0,2.0,0.0,4.0,4.0,0.0,1.0,29,0.8628841607565012,high
2674,1,third,92,24,D,30.0,58.0,C,11.0,F,83.0,F,A,C,0,6,5,0,1.0,2.0,0.0,0.0,4.0,2.0,1.0,6,0.6494089834515366,medium
2675,1,third,25,61,D,72.0,38.0,C,89.0,B,83.0,A,C,B,8,6,2,0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,14,0.633806146572104,medium
2676,0,third,70,46,A,79.0,99.0,A,76.0,B,74.0,C,F,D,15,8,5,0,4.0,4.0,3.0,2.0,0.0,1.0,1.0,23,0.7579196217494091,high
2677,0,first,86,74,C,13.0,70.0,A,25.0,B,30.0,F,A,F,4,12,2,0,2.0,4.0,3.0,0.0,4.0,0.0,1.0,16,0.6465721040189125,medium
2678,0,second,94,34,A,69.0,58.0,B,23.0,F,48.0,D,F,F,4,4,5,0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,8,0.6621749408983452,medium
2679,1,third,47,42,A,13.0,41.0,B,39.0,D,34.0,B,C,F,3,1,1,1,4.0,3.0,1.0,3.0,2.0,0.0,1.0,4,0.5477541371158393,low
2680,1,third,16,74,A,56.0,30.0,A,86.0,B,86.0,F,D,A,11,8,4,0,4.0,4.0,3.0,0.0,1.0,4.0,1.0,19,0.7101654846335698,medium
2681,0,third,81,78,D,68.0,89.0,B,17.0,F,80.0,D,B,B,3,8,3,0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,11,0.6368794326241135,medium
2682,1,third,84,90,D,33.0,90.0,F,51.0,B,41.0,A,A,F,2,5,3,0,1.0,0.0,3.0,4.0,4.0,0.0,1.0,7,0.6113475177304964,low
2683,1,third,43,59,C,95.0,76.0,A,8.0,A,79.0,B,C,B,12,8,3,0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,20,0.6943262411347517,medium
2684,0,third,27,36,B,,,,,,,,,,6,2,1,1,3.0,,,,,,0.3333333333333333,8,0.23995271867612292,very low
2685,1,second,61,44,F,63.0,20.0,A,61.0,B,24.0,F,F,F,6,2,0,1,0.0,4.0,3.0,0.0,0.0,0.0,1.0,8,0.551063829787234,low
2686,0,first,4,14,F,50.0,52.0,D,46.0,A,84.0,A,B,D,4,13,4,0,0.0,1.0,4.0,4.0,3.0,1.0,1.0,17,0.6973995271867612,medium
2687,0,first,65,45,D,73.0,69.0,F,49.0,A,52.0,A,B,D,3,8,4,0,1.0,0.0,4.0,4.0,3.0,1.0,1.0,11,0.6591016548463358,medium
2688,1,third,74,52,F,66.0,69.0,A,13.0,A,86.0,C,C,F,8,7,3,0,0.0,4.0,4.0,2.0,2.0,0.0,1.0,15,0.6624113475177305,medium
2689,0,second,1,4,D,57.0,52.0,C,88.0,B,22.0,A,B,C,3,15,4,0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,18,0.7037825059101656,medium
2690,0,third,5,1,F,6.0,53.0,B,37.0,D,22.0,D,A,A,0,2,1,0,0.0,3.0,1.0,1.0,4.0,4.0,1.0,2,0.5349881796690308,low
2691,1,third,21,11,F,71.0,71.0,D,2.0,D,33.0,F,F,D,18,9,5,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,27,0.783451536643026,high
2692,0,third,82,99,F,54.0,23.0,D,26.0,A,91.0,F,A,A,12,11,3,0,0.0,1.0,4.0,0.0,4.0,4.0,1.0,23,0.7134751773049646,medium
2693,0,third,7,34,A,44.0,64.0,D,8.0,B,63.0,F,D,F,8,24,4,0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,32,0.793144208037825,high
2694,0,second,51,58,C,72.0,99.0,D,,,,,,,1,4,2,1,2.0,1.0,,,,,0.6666666666666666,5,0.40969267139479904,very low
2695,0,third,71,6,A,34.0,22.0,A,24.0,B,8.0,D,A,A,9,8,1,0,4.0,4.0,3.0,1.0,4.0,4.0,1.0,17,0.6307328605200946,medium
2696,0,first,13,21,D,37.0,36.0,D,90.0,C,53.0,F,A,C,7,7,4,0,1.0,1.0,2.0,0.0,4.0,2.0,1.0,14,0.6782505910165485,medium
2697,0,second,4,24,F,43.0,31.0,C,50.0,C,80.0,C,A,D,4,18,7,0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,22,0.7959810874704492,high
2698,1,second,79,50,B,50.0,8.0,A,67.0,F,43.0,B,A,D,10,7,3,0,3.0,4.0,0.0,3.0,4.0,1.0,1.0,17,0.675177304964539,medium
2699,1,first,14,49,A,46.0,76.0,F,85.0,B,28.0,A,C,A,1,16,1,0,4.0,0.0,3.0,4.0,2.0,4.0,1.0,17,0.6307328605200946,medium
2700,0,third,9,9,B,3.0,35.0,D,36.0,A,21.0,D,C,A,4,3,1,0,3.0,1.0,4.0,1.0,2.0,4.0,1.0,7,0.566903073286052,low
2701,0,first,10,3,F,32.0,37.0,C,74.0,B,43.0,F,B,B,23,17,7,0,0.0,2.0,3.0,0.0,3.0,3.0,1.0,40,0.9108747044917257,high
2702,1,third,6,68,B,33.0,69.0,C,79.0,D,,,,,5,3,0,1,3.0,2.0,1.0,,,,0.8333333333333334,8,0.46773049645390075,very low
2703,0,second,9,3,A,5.0,27.0,C,46.0,A,26.0,A,A,A,2,2,1,0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,4,0.5477541371158393,low
2704,0,third,84,93,A,9.0,26.0,F,90.0,F,,,,,8,3,2,1,4.0,0.0,0.0,,,,0.8333333333333334,11,0.5313238770685579,low
2705,1,second,40,23,A,54.0,57.0,C,78.0,F,83.0,A,B,F,12,5,4,0,4.0,2.0,0.0,4.0,3.0,0.0,1.0,17,0.6973995271867612,medium
2706,0,third,10,9,F,46.0,50.0,F,45.0,B,30.0,C,A,D,23,3,4,0,0.0,0.0,3.0,2.0,4.0,1.0,1.0,26,0.7548463356973996,high
2707,1,second,80,31,A,62.0,4.0,A,62.0,F,43.0,A,D,D,4,5,2,1,4.0,4.0,0.0,4.0,1.0,1.0,1.0,9,0.6018912529550827,low
2708,0,second,18,5,D,42.0,44.0,C,78.0,C,96.0,D,D,C,8,4,6,0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,12,0.7099290780141844,medium
2709,0,second,7,12,A,3.0,12.0,B,26.0,A,20.0,C,C,A,3,3,1,0,4.0,3.0,4.0,2.0,2.0,4.0,1.0,6,0.5605200945626477,low
2710,0,third,60,36,D,37.0,78.0,B,40.0,C,99.0,A,D,B,11,12,5,0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,23,0.7579196217494091,high
2711,1,first,16,79,D,3.0,62.0,B,36.0,C,,,,,6,2,1,1,1.0,3.0,2.0,,,,0.8333333333333334,8,0.48995271867612294,low
2712,0,first,92,68,F,6.0,60.0,D,29.0,B,27.0,C,C,C,12,9,6,0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,21,0.7673758865248227,high
2713,1,first,23,53,F,87.0,41.0,B,86.0,B,96.0,C,F,F,9,5,3,0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,14,0.6560283687943262,medium
2714,0,third,2,15,B,2.0,50.0,C,37.0,A,28.0,B,A,C,2,1,1,0,3.0,2.0,4.0,3.0,4.0,2.0,1.0,3,0.541371158392435,low
2715,0,third,10,23,F,29.0,40.0,D,61.0,F,37.0,C,B,A,17,7,5,0,0.0,1.0,0.0,2.0,3.0,4.0,1.0,24,0.7643026004728133,high
2716,1,second,98,69,B,64.0,3.0,B,14.0,F,86.0,D,A,D,5,10,2,0,3.0,3.0,0.0,1.0,4.0,1.0,1.0,15,0.6401891252955082,medium
2717,1,second,46,52,C,13.0,51.0,F,,,,,,,3,1,1,1,2.0,0.0,,,,,0.6666666666666666,4,0.3810874704491725,very low
2718,0,first,9,1,D,46.0,53.0,B,88.0,C,34.0,A,B,D,3,17,8,0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,20,0.8054373522458629,high
2719,1,third,59,5,B,87.0,3.0,C,53.0,D,26.0,B,F,C,6,2,1,1,3.0,2.0,1.0,3.0,0.0,2.0,1.0,8,0.5732860520094563,low
2720,1,second,22,43,B,96.0,48.0,A,35.0,D,48.0,D,F,D,9,0,2,1,3.0,4.0,1.0,1.0,0.0,1.0,1.0,9,0.6018912529550827,low
2721,1,third,89,63,A,51.0,78.0,B,21.0,A,50.0,A,A,B,13,6,1,0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,19,0.6434988179669031,medium
2722,1,third,43,72,B,74.0,26.0,B,66.0,F,83.0,D,F,B,9,9,5,0,3.0,3.0,0.0,1.0,0.0,3.0,1.0,18,0.7260047281323878,high
2723,1,third,4,5,F,46.0,38.0,C,12.0,D,5.0,C,B,F,3,5,3,1,0.0,2.0,1.0,2.0,3.0,0.0,1.0,8,0.6177304964539007,low
2724,0,second,5,29,D,41.0,46.0,F,67.0,C,92.0,A,A,A,19,16,7,0,1.0,0.0,2.0,4.0,4.0,4.0,1.0,35,0.8789598108747044,high
2725,0,third,69,83,A,89.0,11.0,A,17.0,A,88.0,F,F,A,10,7,2,0,4.0,4.0,4.0,0.0,0.0,4.0,1.0,17,0.6529550827423167,medium
2726,0,third,5,6,B,2.0,17.0,A,46.0,B,26.0,A,B,C,3,2,1,0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,5,0.5541371158392435,low
2727,0,first,18,13,F,32.0,40.0,D,80.0,A,52.0,C,A,B,9,14,6,0,0.0,1.0,4.0,2.0,4.0,3.0,1.0,23,0.7801418439716312,high
2728,1,third,54,37,B,56.0,17.0,F,,,,,,,1,2,1,1,3.0,0.0,,,,,0.6666666666666666,3,0.37470449172576825,very low
2729,1,third,65,88,A,63.0,31.0,B,33.0,D,68.0,D,D,A,10,3,1,0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,13,0.6052009456264775,low
2730,1,third,12,11,C,,,,,,,,,,3,1,0,1,2.0,,,,,,0.3333333333333333,4,0.1921985815602837,very low
2731,1,third,69,68,A,79.0,31.0,C,71.0,F,72.0,A,A,A,7,9,4,0,4.0,2.0,0.0,4.0,4.0,4.0,1.0,16,0.691016548463357,medium
2732,1,third,30,55,D,23.0,45.0,F,,,,,,,2,0,1,1,1.0,0.0,,,,,0.6666666666666666,2,0.36832151300236404,very low
2733,1,third,36,1,A,35.0,43.0,C,0.0,A,69.0,B,D,C,7,4,2,1,4.0,2.0,4.0,3.0,1.0,2.0,1.0,11,0.6146572104018913,low
2734,1,first,3,27,D,44.0,42.0,F,65.0,A,77.0,A,F,C,15,4,8,0,1.0,0.0,4.0,4.0,0.0,2.0,1.0,19,0.7990543735224587,high
2735,0,third,51,50,B,37.0,0.0,D,,,,,,,3,2,0,1,3.0,1.0,,,,,0.6666666666666666,5,0.3652482269503546,very low
2736,1,third,58,89,B,72.0,88.0,A,34.0,D,,,,,3,3,1,1,3.0,4.0,1.0,,,,0.8333333333333334,6,0.4771867612293144,very low
2737,1,second,2,17,F,42.0,49.0,D,72.0,C,60.0,C,F,D,16,9,5,0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,25,0.7706855791962175,high
2738,1,second,52,57,A,78.0,47.0,A,82.0,F,80.0,A,D,B,11,8,3,0,4.0,4.0,0.0,4.0,1.0,3.0,1.0,19,0.6879432624113475,medium
2739,1,second,37,36,D,12.0,45.0,F,,,,,,,4,0,1,1,1.0,0.0,,,,,0.6666666666666666,4,0.3810874704491725,very low
2740,0,second,88,44,A,14.0,28.0,B,4.0,F,20.0,D,D,A,3,17,8,0,4.0,3.0,0.0,1.0,1.0,4.0,1.0,20,0.8054373522458629,high
2741,1,first,12,69,F,94.0,66.0,C,33.0,F,73.0,F,F,A,10,9,2,0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,19,0.6657210401891253,medium
2742,0,third,76,71,D,47.0,34.0,B,2.0,A,63.0,B,C,A,4,19,4,0,1.0,3.0,4.0,3.0,2.0,4.0,1.0,23,0.7356973995271868,high
2743,1,third,73,28,F,84.0,32.0,B,51.0,F,,,,,1,2,1,1,0.0,3.0,0.0,,,,0.8333333333333334,3,0.4580378250591016,very low
2744,1,second,75,12,D,41.0,0.0,F,46.0,D,29.0,F,D,F,12,3,0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,15,0.5957446808510638,low
2745,1,first,50,43,C,16.0,35.0,C,34.0,C,,,,,1,0,1,1,2.0,2.0,2.0,,,,0.8333333333333334,1,0.44527186761229315,very low
2746,0,third,80,43,A,66.0,46.0,C,16.0,C,81.0,A,A,B,12,8,3,0,4.0,2.0,2.0,4.0,4.0,3.0,1.0,20,0.6943262411347517,medium
2747,0,third,1,12,A,12.0,38.0,A,33.0,D,23.0,D,B,C,3,2,1,0,4.0,4.0,1.0,1.0,3.0,2.0,1.0,5,0.5541371158392435,low
2748,1,third,45,78,F,96.0,72.0,B,59.0,D,70.0,A,A,F,16,8,4,0,0.0,3.0,1.0,4.0,4.0,0.0,1.0,24,0.742080378250591,high
2749,1,third,54,5,C,5.0,35.0,D,59.0,D,,,,,0,2,1,1,2.0,1.0,1.0,,,,0.8333333333333334,2,0.4516548463356974,very low
2750,1,second,79,96,D,52.0,99.0,F,17.0,B,85.0,A,B,D,19,3,4,0,1.0,0.0,3.0,4.0,3.0,1.0,1.0,22,0.7293144208037825,high
2751,0,second,63,74,A,72.0,94.0,A,7.0,A,57.0,A,B,A,4,7,3,0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,11,0.6368794326241135,medium
2752,1,third,59,71,C,57.0,56.0,F,54.0,C,10.0,F,F,D,1,0,3,1,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1,0.5730496453900709,low
2753,0,first,14,18,D,38.0,41.0,B,82.0,A,51.0,D,B,C,25,17,4,0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,42,0.8569739952718677,high
2754,1,third,14,72,B,56.0,35.0,B,94.0,F,72.0,B,A,A,5,8,5,0,3.0,3.0,0.0,3.0,4.0,4.0,1.0,13,0.6940898345153664,medium
2755,1,third,54,41,C,4.0,38.0,C,95.0,C,27.0,A,D,A,4,18,5,0,2.0,2.0,2.0,4.0,1.0,4.0,1.0,22,0.7515366430260048,high
2756,1,second,80,99,A,34.0,43.0,B,33.0,B,72.0,D,F,B,11,1,1,1,4.0,3.0,3.0,1.0,0.0,3.0,1.0,12,0.5988179669030733,low
2757,1,second,43,32,A,45.0,74.0,B,77.0,D,,,,,2,1,0,1,4.0,3.0,1.0,,,,0.8333333333333334,3,0.4358156028368794,very low
2758,0,third,1,10,F,,,,,,,,,,0,2,0,1,0.0,,,,,,0.3333333333333333,2,0.17943262411347516,very low
2759,1,third,33,44,D,9.0,32.0,F,,,,,,,0,1,0,1,1.0,0.0,,,,,0.6666666666666666,1,0.3397163120567376,very low
2760,1,second,76,45,C,24.0,29.0,A,27.0,F,,,,,2,2,1,1,2.0,4.0,0.0,,,,0.8333333333333334,4,0.4644208037825059,very low
2761,0,third,64,2,F,42.0,85.0,F,93.0,D,74.0,D,F,B,15,13,7,0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,28,0.8342789598108747,high
2762,0,third,81,74,A,89.0,8.0,F,71.0,B,37.0,B,F,C,14,10,3,0,4.0,0.0,3.0,3.0,0.0,2.0,1.0,24,0.7198581560283688,medium
2763,0,second,8,7,A,8.0,28.0,D,30.0,B,27.0,D,A,C,4,3,2,0,4.0,1.0,3.0,1.0,4.0,2.0,1.0,7,0.5891252955082742,low
2764,1,third,18,60,F,55.0,33.0,B,0.0,B,58.0,C,F,B,10,7,3,0,0.0,3.0,3.0,2.0,0.0,3.0,1.0,17,0.675177304964539,medium
2765,1,second,4,17,F,35.0,42.0,D,67.0,C,96.0,C,A,B,14,19,7,0,0.0,1.0,2.0,2.0,4.0,3.0,1.0,33,0.866193853427896,high
2766,0,first,15,2,D,39.0,38.0,D,59.0,F,96.0,A,F,C,12,13,7,0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,25,0.8151300236406619,high
2767,1,first,47,41,F,41.0,0.0,F,,,,,,,4,1,1,1,0.0,0.0,,,,,0.6666666666666666,5,0.3874704491725768,very low
2768,1,third,23,54,F,22.0,89.0,B,32.0,B,29.0,B,D,F,6,0,1,1,0.0,3.0,3.0,3.0,1.0,0.0,1.0,6,0.5605200945626477,low
2769,1,third,40,72,A,93.0,61.0,A,80.0,A,82.0,C,B,F,15,2,3,0,4.0,4.0,4.0,2.0,3.0,0.0,1.0,17,0.675177304964539,medium
2770,1,second,26,34,F,,,,,,,,,,0,1,1,1,0.0,,,,,,0.3333333333333333,1,0.19527186761229315,very low
2771,1,third,8,9,A,1.0,10.0,F,35.0,A,23.0,D,A,C,0,2,1,0,4.0,0.0,4.0,1.0,4.0,2.0,1.0,2,0.5349881796690308,low
2772,0,second,81,66,B,71.0,71.0,F,21.0,B,86.0,A,F,A,18,5,1,0,3.0,0.0,3.0,4.0,0.0,4.0,1.0,23,0.6690307328605202,medium
2773,1,first,22,56,F,40.0,53.0,F,,,,,,,2,0,0,1,0.0,0.0,,,,,0.6666666666666666,2,0.34609929078014184,very low
2774,1,second,59,77,D,51.0,33.0,D,80.0,F,97.0,C,F,B,5,7,3,0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,12,0.6432624113475177,medium
2775,1,second,45,87,D,76.0,9.0,D,97.0,F,36.0,B,A,D,18,24,7,0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,42,0.9236406619385343,high
2776,0,second,67,78,C,16.0,36.0,F,39.0,B,4.0,A,A,C,4,11,7,0,2.0,0.0,3.0,4.0,4.0,2.0,1.0,15,0.7513002364066194,high
2777,1,first,34,60,C,94.0,77.0,A,88.0,F,59.0,C,F,B,15,6,3,0,2.0,4.0,0.0,2.0,0.0,3.0,1.0,21,0.700709219858156,medium
2778,0,first,13,21,D,39.0,47.0,D,93.0,C,26.0,C,B,D,29,11,8,0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,40,0.933096926713948,high
2779,1,third,12,62,C,58.0,50.0,D,78.0,F,87.0,C,D,D,16,9,3,0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,25,0.726241134751773,high
2780,1,first,33,3,A,16.0,34.0,B,30.0,B,74.0,B,A,B,1,2,9,0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,3,0.7191489361702128,medium
2781,0,third,85,44,A,86.0,46.0,C,22.0,D,95.0,A,D,A,15,3,4,0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,18,0.7037825059101656,medium
2782,1,third,34,53,D,42.0,45.0,F,,,,,,,4,1,0,1,1.0,0.0,,,,,0.6666666666666666,5,0.3652482269503546,very low
2783,1,second,20,43,F,1.0,65.0,C,11.0,B,25.0,C,B,F,16,7,7,0,0.0,2.0,3.0,2.0,3.0,0.0,1.0,23,0.8023640661938535,high
2784,1,second,61,41,B,32.0,38.0,F,17.0,F,16.0,D,A,A,17,7,7,0,3.0,0.0,0.0,1.0,4.0,4.0,1.0,24,0.8087470449172577,high
2785,0,second,55,9,A,65.0,17.0,F,67.0,D,,,,,8,0,3,1,4.0,0.0,1.0,,,,0.8333333333333334,8,0.5343971631205674,low
2786,1,third,75,83,C,66.0,83.0,A,55.0,D,80.0,A,A,C,18,9,3,0,2.0,4.0,1.0,4.0,4.0,2.0,1.0,27,0.7390070921985815,high
2787,0,third,10,95,C,49.0,57.0,F,59.0,A,42.0,A,F,F,6,18,8,0,2.0,0.0,4.0,4.0,0.0,0.0,1.0,24,0.8309692671394799,high
2788,0,second,87,35,A,75.0,79.0,C,11.0,B,52.0,F,D,C,6,4,2,0,4.0,2.0,3.0,0.0,1.0,2.0,1.0,10,0.6082742316784869,low
2789,0,second,69,48,C,44.0,53.0,F,52.0,B,76.0,A,B,A,4,6,2,0,2.0,0.0,3.0,4.0,3.0,4.0,1.0,10,0.6082742316784869,low
2790,1,third,53,54,F,52.0,33.0,A,68.0,B,57.0,A,F,B,8,8,5,0,0.0,4.0,3.0,4.0,0.0,3.0,1.0,16,0.7132387706855793,medium
2791,0,first,30,66,B,87.0,63.0,F,88.0,C,15.0,A,A,F,2,15,7,0,3.0,0.0,2.0,4.0,4.0,0.0,1.0,17,0.7640661938534279,high
2792,1,first,14,12,C,32.0,60.0,C,49.0,D,,,,,3,2,1,1,2.0,2.0,1.0,,,,0.8333333333333334,5,0.47080378250591015,very low
2793,1,third,31,73,C,56.0,77.0,B,10.0,F,68.0,A,F,B,12,8,2,0,2.0,3.0,0.0,4.0,0.0,3.0,1.0,20,0.6721040189125295,medium
2794,1,first,14,29,D,29.0,37.0,B,73.0,B,68.0,C,B,B,11,15,8,0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,26,0.8437352245862885,high
2795,1,first,37,92,D,63.0,58.0,A,46.0,D,6.0,F,D,D,7,1,1,1,1.0,4.0,1.0,0.0,1.0,1.0,1.0,8,0.5732860520094563,low
2796,1,second,11,48,F,,,,,,,,,,4,1,0,1,0.0,,,,,,0.3333333333333333,5,0.19858156028368792,very low
2797,0,second,3,1,A,6.0,54.0,D,28.0,B,21.0,B,C,C,3,3,2,0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,6,0.5827423167848699,low
2798,1,first,41,28,F,37.0,46.0,C,43.0,F,,,,,3,1,0,1,0.0,2.0,0.0,,,,0.8333333333333334,4,0.4421985815602837,very low
2799,0,second,2,44,D,72.0,2.0,C,94.0,C,65.0,C,A,B,13,20,7,0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,33,0.866193853427896,high
2800,0,first,72,95,F,72.0,17.0,F,27.0,A,29.0,D,A,C,9,1,2,0,0.0,0.0,4.0,1.0,4.0,2.0,1.0,10,0.6082742316784869,low
2801,1,third,48,8,F,31.0,55.0,B,46.0,F,,,,,9,3,1,1,0.0,3.0,0.0,,,,0.8333333333333334,12,0.51548463356974,low
2802,1,second,63,38,B,59.0,6.0,A,32.0,A,69.0,A,C,B,17,6,3,0,3.0,4.0,4.0,4.0,2.0,3.0,1.0,23,0.7134751773049646,medium
2803,1,third,46,21,F,73.0,24.0,B,87.0,B,87.0,F,C,A,10,1,7,0,0.0,3.0,3.0,0.0,2.0,4.0,1.0,11,0.7257683215130024,high
2804,0,second,8,10,F,6.0,18.0,B,34.0,D,29.0,C,F,C,1,2,1,0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,3,0.541371158392435,low
2805,0,second,69,50,A,66.0,59.0,A,51.0,A,63.0,A,F,D,15,7,4,0,4.0,4.0,4.0,4.0,0.0,1.0,1.0,22,0.7293144208037825,high
2806,1,first,23,44,D,,,,,,,,,,1,2,0,1,1.0,,,,,,0.3333333333333333,3,0.18581560283687942,very low
2807,1,first,10,28,F,57.0,30.0,B,92.0,C,73.0,F,B,D,15,18,5,0,0.0,3.0,2.0,0.0,3.0,1.0,1.0,33,0.8217494089834516,high
2808,1,third,16,78,A,8.0,7.0,F,36.0,A,81.0,A,A,B,7,9,2,0,4.0,0.0,4.0,4.0,4.0,3.0,1.0,16,0.6465721040189125,medium
2809,1,second,16,47,F,17.0,18.0,A,2.0,D,16.0,C,D,F,0,1,0,1,0.0,4.0,1.0,2.0,1.0,0.0,1.0,1,0.5063829787234042,low
2810,1,first,23,88,A,61.0,1.0,F,83.0,C,72.0,A,B,F,18,10,3,0,4.0,0.0,2.0,4.0,3.0,0.0,1.0,28,0.7453900709219858,high
