,External,Year,session 1,session 2,test 1,session 3,session 4,test 2,session 5,test 3,session 6,ind cw,group cw,final grade,fourm Q,fourm A,office hour visits,dropout,test 1_numeric,test 2_numeric,test 3_numeric,ind cw_numeric,group cw_numeric,final grade_numeric,attendance_quality,attendance_rate,attendance_score,forum_engagement,engagement_score,last_test_before_dropout,avg_test_score,engagement_level
2169,0,second,60.0,44.0,A,57.0,35.0,B,30.0,D,74.0,F,B,D,8,4,1,0,4.0,3.0,1.0,0.0,3.0,1.0,0.5,1.0,0.5,12,0.34881796690307326,,2.6666666666666665,low
2170,1,second,98.0,24.0,A,92.0,62.0,A,24.0,F,9.0,C,A,F,5,8,5,0,4.0,4.0,0.0,2.0,4.0,0.0,0.515,1.0,0.515,13,0.45158983451536644,,2.6666666666666665,medium
2171,0,second,9.0,4.0,A,9.0,21.0,F,27.0,D,20.0,A,C,C,4,2,2,0,4.0,0.0,1.0,4.0,2.0,2.0,0.15,1.0,0.15,6,0.15774231678486997,,1.6666666666666667,very low
2172,1,second,44.0,85.0,B,21.0,87.0,D,54.0,F,,,,,11,2,1,1,3.0,1.0,0.0,,,,0.5820000000000001,0.8333333333333334,0.4850000000000001,13,0.3477009456264776,0.0,,low
2173,1,second,16.0,18.0,B,,,,,,,,,,3,0,0,1,3.0,,,,,,0.17,0.3333333333333333,0.05666666666666667,3,0.0474822695035461,3.0,,very low
2174,1,first,16.0,19.0,F,23.0,51.0,C,52.0,C,83.0,D,F,D,10,11,6,0,0.0,2.0,2.0,1.0,0.0,1.0,0.4066666666666666,1.0,0.4066666666666666,21,0.47070921985815595,,1.3333333333333333,medium
2175,1,second,88.0,56.0,A,43.0,66.0,D,55.0,F,58.0,A,A,C,16,9,1,0,4.0,1.0,0.0,4.0,4.0,2.0,0.61,1.0,0.61,25,0.4867966903073286,,1.6666666666666667,medium
2176,1,third,7.0,21.0,F,36.0,40.0,D,62.0,B,33.0,A,A,B,13,6,8,0,0.0,1.0,3.0,4.0,4.0,3.0,0.33166666666666667,1.0,0.33166666666666667,19,0.46488770685579195,,1.3333333333333333,medium
2177,0,second,10.0,23.0,D,57.0,44.0,D,74.0,D,44.0,B,B,B,3,13,4,0,1.0,1.0,1.0,3.0,3.0,3.0,0.42,1.0,0.42,16,0.401016548463357,,1.0,medium
2178,1,second,6.0,12.0,D,,,,,,,,,,2,1,1,1,1.0,,,,,,0.09,0.3333333333333333,0.03,3,0.05637115839243499,1.0,,very low
2179,0,first,89.0,60.0,F,81.0,35.0,A,,,,,,,5,0,0,1,0.0,4.0,,,,,0.6625,0.6666666666666666,0.44166666666666665,5,0.2527482269503546,4.0,,low
2180,1,second,73.0,2.0,B,65.0,47.0,A,64.0,A,30.0,A,F,F,5,5,1,0,3.0,4.0,4.0,4.0,0.0,0.0,0.4683333333333334,1.0,0.4683333333333334,10,0.3202186761229314,,3.6666666666666665,low
2181,0,third,32.0,80.0,B,84.0,88.0,C,87.0,B,86.0,C,C,A,17,5,1,0,3.0,2.0,3.0,2.0,2.0,4.0,0.7616666666666667,1.0,0.7616666666666667,22,0.5434810874704492,,2.6666666666666665,high
2182,1,second,7.0,12.0,F,8.0,32.0,C,37.0,A,29.0,D,A,C,3,3,2,0,0.0,2.0,4.0,1.0,4.0,2.0,0.20833333333333331,1.0,0.20833333333333331,6,0.18690898345153664,,2.0,low
2183,1,third,56.0,77.0,D,96.0,36.0,B,61.0,F,58.0,A,D,A,11,9,4,0,1.0,3.0,0.0,4.0,1.0,4.0,0.64,1.0,0.64,20,0.536548463356974,,1.3333333333333333,high
2184,1,first,7.0,54.0,B,57.0,3.0,D,75.0,D,73.0,C,F,F,3,1,0,1,3.0,1.0,1.0,2.0,0.0,0.0,0.44833333333333336,1.0,0.44833333333333336,4,0.2496985815602837,1.0,,low
2185,1,third,72.0,92.0,B,60.0,86.0,D,29.0,B,38.0,F,C,D,18,6,1,0,3.0,1.0,3.0,0.0,2.0,1.0,0.6283333333333334,1.0,0.6283333333333334,24,0.48958037825059103,,2.3333333333333335,medium
2186,1,second,9.0,62.0,B,34.0,65.0,C,42.0,F,,,,,5,3,1,1,3.0,2.0,0.0,,,,0.424,0.8333333333333334,0.35333333333333333,8,0.24995271867612293,0.0,,low
2187,1,third,66.0,97.0,C,90.0,19.0,C,82.0,F,10.0,D,A,B,17,17,3,0,2.0,2.0,0.0,1.0,4.0,3.0,0.6066666666666667,1.0,0.6066666666666667,34,0.5870212765957447,,1.3333333333333333,high
2188,0,first,63.0,86.0,D,49.0,21.0,F,,,,,,,5,3,0,1,1.0,0.0,,,,,0.5475,0.6666666666666666,0.365,8,0.23356382978723403,0.0,,low
2189,0,first,95.0,35.0,F,42.0,44.0,F,5.0,F,80.0,C,B,B,15,15,4,0,0.0,0.0,0.0,2.0,3.0,3.0,0.5016666666666666,1.0,0.5016666666666666,30,0.5312115839243499,,0.0,high
2190,1,second,79.0,80.0,F,40.0,48.0,F,68.0,D,,,,,10,4,0,1,0.0,0.0,1.0,,,,0.63,0.8333333333333334,0.525,14,0.35186170212765955,1.0,,low
2191,1,third,51.0,32.0,D,67.0,10.0,D,,,,,,,1,1,0,1,1.0,1.0,,,,,0.4,0.6666666666666666,0.26666666666666666,2,0.14609929078014183,1.0,,very low
2192,1,second,50.0,43.0,A,48.0,20.0,F,,,,,,,0,2,0,1,4.0,0.0,,,,,0.4025,0.6666666666666666,0.2683333333333333,2,0.14693262411347516,0.0,,very low
2193,1,third,27.0,78.0,D,85.0,30.0,B,80.0,F,82.0,A,F,B,14,7,4,0,1.0,3.0,0.0,4.0,0.0,3.0,0.6366666666666666,1.0,0.6366666666666666,21,0.5412647754137115,,1.3333333333333333,high
2194,0,third,7.0,10.0,A,13.0,39.0,F,30.0,B,21.0,B,F,D,0,1,2,0,4.0,0.0,3.0,3.0,0.0,1.0,0.2,1.0,0.2,1,0.1508274231678487,,2.3333333333333335,very low
2195,1,second,27.0,48.0,D,25.0,4.0,C,,,,,,,3,0,0,1,1.0,2.0,,,,,0.26,0.6666666666666666,0.17333333333333334,3,0.10581560283687944,2.0,,very low
2196,1,third,15.0,61.0,B,78.0,34.0,F,21.0,F,54.0,F,F,B,11,6,3,0,3.0,0.0,0.0,0.0,0.0,3.0,0.43833333333333335,1.0,0.43833333333333335,17,0.39434397163120566,,1.0,medium
2197,1,third,,18.0,D,,,,,,,,,,1,0,1,1,1.0,,,,,,0.18,0.16666666666666666,0.03,1,0.04360520094562648,1.0,,very low
2198,1,third,40.0,72.0,A,83.0,49.0,D,15.0,A,51.0,B,F,B,10,7,4,0,4.0,1.0,4.0,3.0,0.0,3.0,0.5166666666666666,1.0,0.5166666666666666,17,0.45573286052009454,,3.0,medium
2199,1,third,63.0,66.0,A,55.0,59.0,F,37.0,B,84.0,D,C,A,15,6,4,0,4.0,0.0,3.0,1.0,2.0,4.0,0.6066666666666667,1.0,0.6066666666666667,21,0.5262647754137116,,2.3333333333333335,high
2200,1,second,6.0,11.0,F,2.0,45.0,B,36.0,B,23.0,F,C,C,3,1,1,0,0.0,3.0,3.0,0.0,2.0,2.0,0.205,1.0,0.205,4,0.15025413711583924,,2.0,very low
2201,0,third,7.0,7.0,F,10.0,35.0,B,47.0,A,27.0,A,F,C,2,1,1,0,0.0,3.0,4.0,4.0,0.0,2.0,0.22166666666666668,1.0,0.22166666666666668,3,0.15220449172576833,,2.3333333333333335,very low
2202,1,third,87.0,21.0,A,70.0,64.0,C,29.0,C,76.0,A,A,F,8,3,1,0,4.0,2.0,2.0,4.0,4.0,0.0,0.5783333333333334,1.0,0.5783333333333334,11,0.3816016548463357,,2.6666666666666665,medium
2203,1,first,43.0,61.0,A,11.0,8.0,B,19.0,D,,,,,2,1,1,1,4.0,3.0,1.0,,,,0.284,0.8333333333333334,0.23666666666666666,3,0.1597044917257683,1.0,,very low
2204,1,third,29.0,64.0,B,91.0,46.0,A,21.0,F,82.0,C,C,B,17,5,4,0,3.0,4.0,0.0,2.0,2.0,3.0,0.555,1.0,0.555,22,0.5068144208037826,,2.3333333333333335,high
2205,1,second,53.0,70.0,C,63.0,61.0,B,2.0,D,45.0,D,D,C,15,22,5,0,2.0,3.0,1.0,1.0,1.0,2.0,0.49,1.0,0.49,37,0.5922813238770686,,2.0,high
2206,0,second,48.0,45.0,A,12.0,61.0,C,92.0,F,,,,,10,2,1,1,4.0,2.0,0.0,,,,0.516,0.8333333333333334,0.43000000000000005,12,0.3138179669030733,0.0,,low
2207,1,second,8.0,19.0,D,,,,,,,,,,3,1,1,1,1.0,,,,,,0.135,0.3333333333333333,0.045,4,0.07025413711583925,1.0,,very low
2208,1,second,90.0,76.0,D,76.0,83.0,C,78.0,D,67.0,D,B,C,6,11,5,0,1.0,2.0,1.0,1.0,3.0,2.0,0.7833333333333333,1.0,0.7833333333333333,17,0.6112884160756502,,1.3333333333333333,high
2209,1,third,10.0,18.0,F,51.0,38.0,D,50.0,B,72.0,C,B,C,3,9,8,0,0.0,1.0,3.0,2.0,3.0,2.0,0.3983333333333334,1.0,0.3983333333333334,12,0.4535401891252955,,1.3333333333333333,medium
2210,0,third,3.0,22.0,D,48.0,36.0,B,72.0,F,65.0,B,A,B,12,19,8,0,1.0,3.0,0.0,3.0,4.0,3.0,0.41,1.0,0.41,31,0.5806501182033097,,1.3333333333333333,high
2211,0,second,94.0,59.0,A,44.0,91.0,B,46.0,F,37.0,F,F,A,8,9,3,0,4.0,3.0,0.0,0.0,0.0,4.0,0.6183333333333334,1.0,0.6183333333333334,17,0.4843439716312057,,2.3333333333333335,medium
2212,1,third,56.0,67.0,B,78.0,73.0,C,53.0,B,93.0,C,C,A,5,8,4,0,3.0,2.0,3.0,2.0,2.0,4.0,0.7,1.0,0.7,13,0.5218676122931442,,2.6666666666666665,high
2213,1,first,48.0,61.0,B,53.0,35.0,A,48.0,F,29.0,D,D,B,2,6,2,0,3.0,4.0,0.0,1.0,1.0,3.0,0.45666666666666667,1.0,0.45666666666666667,8,0.32384160756501185,,2.3333333333333335,low
2214,0,second,53.0,64.0,D,18.0,55.0,F,,,,,,,4,2,1,1,1.0,0.0,,,,,0.475,0.6666666666666666,0.31666666666666665,6,0.21885342789598108,0.0,,low
2215,1,third,24.0,51.0,C,,,,,,,,,,0,1,0,1,2.0,,,,,,0.375,0.3333333333333333,0.125,1,0.06888297872340425,2.0,,very low
2216,0,third,4.0,15.0,A,12.0,40.0,C,38.0,D,23.0,B,C,C,4,3,1,0,4.0,2.0,1.0,3.0,2.0,2.0,0.22,1.0,0.22,7,0.176903073286052,,2.3333333333333335,low
2217,0,third,6.0,11.0,F,6.0,45.0,A,44.0,F,22.0,F,C,A,4,1,2,0,0.0,4.0,0.0,0.0,2.0,4.0,0.22333333333333333,1.0,0.22333333333333333,5,0.18802600472813238,,1.3333333333333333,low
2218,1,first,53.0,25.0,C,35.0,12.0,F,,,,,,,0,1,1,1,2.0,0.0,,,,,0.3125,0.6666666666666666,0.20833333333333331,1,0.13277186761229312,0.0,,very low
2219,1,second,58.0,35.0,A,32.0,13.0,F,,,,,,,0,0,0,1,4.0,0.0,,,,,0.345,0.6666666666666666,0.22999999999999998,0,0.11499999999999999,0.0,,very low
2220,0,third,30.0,52.0,A,8.0,29.0,F,,,,,,,4,3,0,1,4.0,0.0,,,,,0.2975,0.6666666666666666,0.1983333333333333,7,0.14384751773049642,0.0,,very low
2221,0,first,94.0,40.0,A,80.0,30.0,F,48.0,A,98.0,A,A,C,11,7,5,0,4.0,0.0,4.0,4.0,4.0,2.0,0.65,1.0,0.65,18,0.5510047281323878,,2.6666666666666665,high
2222,1,first,45.0,57.0,D,11.0,36.0,F,,,,,,,4,0,1,1,1.0,0.0,,,,,0.3725,0.6666666666666666,0.24833333333333332,4,0.1719208037825059,0.0,,low
2223,1,second,52.0,68.0,A,25.0,40.0,B,43.0,D,5.0,C,F,F,4,6,2,1,4.0,3.0,1.0,2.0,0.0,0.0,0.38833333333333336,1.0,0.38833333333333336,10,0.3024408983451537,1.0,,low
2224,1,third,34.0,86.0,B,3.0,43.0,D,62.0,D,30.0,F,F,D,14,3,1,1,3.0,1.0,1.0,0.0,0.0,1.0,0.43,1.0,0.43,17,0.34573286052009455,1.0,,low
2225,1,first,41.0,49.0,A,18.0,56.0,D,,,,,,,0,1,1,1,4.0,1.0,,,,,0.41,0.6666666666666666,0.2733333333333333,1,0.16527186761229315,1.0,,very low
2226,1,first,95.0,23.0,A,43.0,22.0,B,36.0,B,2.0,D,C,A,5,4,6,0,4.0,3.0,3.0,1.0,2.0,4.0,0.36833333333333335,1.0,0.36833333333333335,9,0.37494680851063833,,3.3333333333333335,low
2227,1,third,56.0,68.0,B,62.0,50.0,C,6.0,F,56.0,A,A,F,5,8,5,0,3.0,2.0,0.0,4.0,4.0,0.0,0.49666666666666665,1.0,0.49666666666666665,13,0.4424231678486997,,1.6666666666666667,medium
2228,0,first,5.0,10.0,F,47.0,33.0,C,96.0,C,98.0,D,F,B,13,5,7,0,0.0,2.0,2.0,1.0,0.0,3.0,0.48166666666666663,1.0,0.48166666666666663,18,0.5112825059101654,,1.3333333333333333,high
2229,1,second,56.0,49.0,C,64.0,24.0,F,,,,,,,1,0,1,1,2.0,0.0,,,,,0.4825,0.6666666666666666,0.32166666666666666,1,0.18943853427895982,0.0,,low
2230,0,first,96.0,71.0,A,48.0,98.0,B,47.0,A,93.0,A,B,C,8,8,2,0,4.0,3.0,4.0,4.0,3.0,2.0,0.755,1.0,0.755,16,0.5240721040189125,,3.6666666666666665,high
2231,0,third,8.0,7.0,B,3.0,10.0,D,42.0,A,23.0,C,C,A,0,3,1,0,3.0,1.0,4.0,2.0,2.0,4.0,0.155,1.0,0.155,3,0.11887115839243499,,2.6666666666666665,very low
2232,1,first,25.0,9.0,A,21.0,22.0,B,27.0,D,37.0,F,B,F,9,3,1,1,4.0,3.0,1.0,0.0,3.0,0.0,0.235,1.0,0.235,12,0.21631796690307328,1.0,,low
2233,0,second,61.0,78.0,D,87.0,43.0,F,59.0,B,39.0,F,D,F,18,6,2,0,1.0,0.0,3.0,0.0,1.0,0.0,0.6116666666666667,1.0,0.6116666666666667,24,0.5034692671394798,,1.3333333333333333,high
2234,0,second,1.0,28.0,D,20.0,32.0,B,63.0,C,80.0,C,D,C,25,14,7,0,1.0,3.0,2.0,2.0,1.0,2.0,0.37333333333333335,1.0,0.37333333333333335,39,0.5911583924349881,,2.0,high
2235,0,third,69.0,73.0,A,21.0,56.0,C,37.0,A,10.0,F,A,A,13,24,4,0,4.0,2.0,4.0,0.0,4.0,4.0,0.44333333333333336,1.0,0.44333333333333336,37,0.546725768321513,,3.3333333333333335,high
2236,1,third,60.0,56.0,F,88.0,41.0,A,42.0,C,91.0,B,C,A,13,9,5,0,0.0,4.0,2.0,3.0,2.0,4.0,0.63,1.0,0.63,22,0.5665366430260048,,2.0,high
2237,1,first,68.0,78.0,C,97.0,34.0,C,12.0,F,67.0,A,F,A,8,9,2,0,2.0,2.0,0.0,4.0,0.0,4.0,0.5933333333333334,1.0,0.5933333333333334,17,0.4496217494089835,,1.3333333333333333,medium
2238,0,second,51.0,78.0,D,27.0,59.0,C,68.0,D,86.0,F,A,A,5,23,8,0,1.0,2.0,1.0,0.0,4.0,4.0,0.615,1.0,0.615,28,0.6640011820330969,,1.3333333333333333,high
2239,0,second,40.0,69.0,A,22.0,51.0,F,,,,,,,1,0,0,1,4.0,0.0,,,,,0.455,0.6666666666666666,0.30333333333333334,1,0.15804964539007094,0.0,,very low
2240,1,second,93.0,45.0,A,69.0,70.0,C,57.0,B,80.0,A,A,A,8,3,3,0,4.0,2.0,3.0,4.0,4.0,4.0,0.69,1.0,0.69,11,0.4818794326241134,,3.0,medium
2241,1,third,55.0,30.0,B,12.0,51.0,B,28.0,A,9.0,A,D,C,13,7,1,0,3.0,3.0,4.0,4.0,1.0,2.0,0.30833333333333335,1.0,0.30833333333333335,20,0.30404846335697394,,3.3333333333333335,low
2242,1,third,1.0,3.0,B,9.0,51.0,C,35.0,B,24.0,B,C,A,4,2,1,0,3.0,2.0,3.0,3.0,2.0,4.0,0.205,1.0,0.205,6,0.16302009456264774,,2.6666666666666665,very low
2243,1,third,2.0,25.0,F,49.0,63.0,D,93.0,A,30.0,A,A,F,6,4,6,0,0.0,1.0,4.0,4.0,4.0,0.0,0.43666666666666665,1.0,0.43666666666666665,10,0.4154964539007092,,1.6666666666666667,medium
2244,1,second,23.0,65.0,D,72.0,61.0,A,31.0,F,80.0,C,F,A,11,5,5,0,1.0,4.0,0.0,2.0,0.0,4.0,0.5533333333333333,1.0,0.5533333333333333,16,0.48990543735224584,,1.6666666666666667,medium
2245,0,second,92.0,63.0,A,54.0,53.0,A,13.0,A,74.0,F,A,B,15,11,1,0,4.0,4.0,4.0,0.0,4.0,3.0,0.5816666666666667,1.0,0.5816666666666667,26,0.47901300236406613,,4.0,medium
2246,0,third,94.0,71.0,F,69.0,63.0,A,53.0,A,49.0,B,A,C,10,10,1,0,0.0,4.0,4.0,3.0,4.0,2.0,0.665,1.0,0.665,20,0.4823817966903073,,2.6666666666666665,medium
2247,1,third,75.0,50.0,D,80.0,52.0,C,64.0,F,77.0,D,A,A,7,6,5,0,1.0,2.0,0.0,1.0,4.0,4.0,0.6633333333333333,1.0,0.6633333333333333,13,0.5257565011820331,,1.0,high
2248,1,second,33.0,51.0,A,79.0,53.0,C,51.0,D,,,,,3,3,1,1,4.0,2.0,1.0,,,,0.534,0.8333333333333334,0.44500000000000006,6,0.28302009456264776,1.0,,low
2249,1,first,4.0,3.0,F,,,,,,,,,,1,1,0,1,0.0,,,,,,0.035,0.3333333333333333,0.011666666666666667,2,0.018599290780141844,0.0,,very low
2250,0,second,65.0,80.0,C,63.0,40.0,C,64.0,F,33.0,A,A,F,17,8,2,0,2.0,2.0,0.0,4.0,4.0,0.0,0.575,1.0,0.575,25,0.49151891252955077,,1.3333333333333333,medium
2251,0,first,82.0,70.0,A,87.0,63.0,B,41.0,A,33.0,C,D,C,15,8,2,0,4.0,3.0,4.0,2.0,1.0,2.0,0.6266666666666666,1.0,0.6266666666666666,23,0.5045862884160756,,3.6666666666666665,high
2252,1,third,82.0,80.0,D,30.0,91.0,A,39.0,B,28.0,F,F,D,2,1,0,1,1.0,4.0,3.0,0.0,0.0,1.0,0.5833333333333334,1.0,0.5833333333333334,3,0.3108156028368794,3.0,,low
2253,0,third,23.0,7.0,F,,,,,,,,,,5,0,1,1,0.0,,,,,,0.15,0.3333333333333333,0.049999999999999996,5,0.0791371158392435,0.0,,very low
2254,0,second,97.0,35.0,A,43.0,82.0,C,52.0,B,98.0,A,F,D,18,11,5,0,4.0,2.0,3.0,4.0,0.0,1.0,0.6783333333333332,1.0,0.6783333333333332,29,0.6353841607565012,,3.0,high
2255,1,first,11.0,5.0,F,,,,,,,,,,2,0,1,1,0.0,,,,,,0.08,0.3333333333333333,0.026666666666666665,2,0.048321513002364064,0.0,,very low
2256,1,third,73.0,76.0,B,69.0,55.0,A,97.0,F,53.0,C,F,D,11,7,4,0,3.0,4.0,0.0,2.0,0.0,1.0,0.705,1.0,0.705,18,0.5562825059101655,,2.3333333333333335,high
2257,1,second,5.0,1.0,A,3.0,13.0,A,40.0,A,23.0,C,A,A,2,3,1,0,4.0,4.0,4.0,2.0,4.0,4.0,0.14166666666666666,1.0,0.14166666666666666,5,0.12497044917257683,,4.0,very low
2258,1,second,6.0,5.0,D,,,,,,,,,,3,0,0,1,1.0,,,,,,0.055,0.3333333333333333,0.018333333333333333,3,0.02831560283687943,1.0,,very low
2259,0,third,2.0,90.0,A,5.0,21.0,B,25.0,B,35.0,D,A,C,0,24,9,0,4.0,3.0,3.0,1.0,4.0,2.0,0.2966666666666667,1.0,0.2966666666666667,24,0.5015248226950355,,3.3333333333333335,high
2260,0,third,1.0,6.0,A,6.0,13.0,D,43.0,B,27.0,A,A,B,0,3,1,0,4.0,1.0,3.0,4.0,4.0,3.0,0.16,1.0,0.16,3,0.121371158392435,,2.6666666666666665,very low
2261,0,third,5.0,7.0,F,57.0,51.0,F,49.0,A,61.0,B,B,C,19,5,4,0,0.0,0.0,4.0,3.0,3.0,2.0,0.38333333333333336,1.0,0.38333333333333336,24,0.4337470449172577,,1.3333333333333333,medium
2262,0,first,17.0,90.0,F,26.0,13.0,D,93.0,A,78.0,A,F,C,18,11,8,0,0.0,1.0,4.0,4.0,0.0,2.0,0.5283333333333333,1.0,0.5283333333333333,29,0.6270508274231679,,1.6666666666666667,high
2263,0,third,2.0,2.0,B,9.0,44.0,C,36.0,D,23.0,F,A,C,1,3,2,0,3.0,2.0,1.0,0.0,4.0,2.0,0.19333333333333333,1.0,0.19333333333333333,4,0.16664302600472813,,2.0,very low
2264,0,third,2.0,9.0,A,8.0,43.0,B,40.0,B,25.0,B,A,C,2,3,2,0,4.0,3.0,3.0,3.0,4.0,2.0,0.21166666666666667,1.0,0.21166666666666667,5,0.18219267139479906,,3.3333333333333335,low
2265,0,second,95.0,78.0,D,15.0,52.0,B,64.0,F,15.0,A,C,A,12,16,1,0,1.0,3.0,0.0,4.0,2.0,4.0,0.5316666666666666,1.0,0.5316666666666666,28,0.46677895981087464,,1.3333333333333333,medium
2266,1,first,58.0,50.0,A,38.0,51.0,A,16.0,C,19.0,C,F,C,5,6,3,1,4.0,4.0,2.0,2.0,0.0,2.0,0.38666666666666666,1.0,0.38666666666666666,11,0.3302127659574468,2.0,,low
2267,0,first,17.0,15.0,F,58.0,49.0,D,83.0,D,82.0,F,D,B,16,3,7,0,0.0,1.0,1.0,0.0,1.0,3.0,0.5066666666666666,1.0,0.5066666666666666,19,0.5301654846335697,,0.6666666666666666,high
2268,0,third,41.0,57.0,A,68.0,30.0,A,63.0,F,,,,,6,2,0,1,4.0,4.0,0.0,,,,0.518,0.8333333333333334,0.4316666666666667,8,0.2668971631205674,0.0,,low
2269,1,third,12.0,73.0,D,20.0,64.0,C,57.0,A,52.0,D,C,D,9,4,1,1,1.0,2.0,4.0,1.0,2.0,1.0,0.4633333333333334,1.0,0.4633333333333334,13,0.3368676122931442,4.0,,low
2270,0,second,12.0,6.0,F,48.0,49.0,D,77.0,C,95.0,A,D,B,25,18,8,0,0.0,1.0,2.0,4.0,1.0,3.0,0.47833333333333333,1.0,0.47833333333333333,43,0.6914125295508274,,1.0,high
2271,0,first,4.0,2.0,F,54.0,42.0,C,97.0,C,28.0,C,B,D,12,17,7,0,0.0,2.0,2.0,2.0,3.0,1.0,0.37833333333333335,1.0,0.37833333333333335,29,0.5298286052009457,,1.3333333333333333,high
2272,1,second,21.0,3.0,D,,,,,,,,,,0,2,0,1,1.0,,,,,,0.12,0.3333333333333333,0.039999999999999994,2,0.032765957446808505,1.0,,very low
2273,0,first,89.0,4.0,A,51.0,61.0,B,95.0,F,67.0,C,B,C,9,15,3,0,4.0,3.0,0.0,2.0,3.0,2.0,0.6116666666666667,1.0,0.6116666666666667,24,0.5256914893617021,,2.3333333333333335,high
2274,1,first,17.0,44.0,B,65.0,56.0,D,22.0,A,75.0,A,F,C,6,14,4,0,3.0,1.0,4.0,4.0,0.0,2.0,0.465,1.0,0.465,20,0.449048463356974,,2.6666666666666665,medium
2275,1,third,49.0,13.0,D,90.0,73.0,F,48.0,B,72.0,C,C,B,12,10,3,0,1.0,0.0,3.0,2.0,2.0,3.0,0.575,1.0,0.575,22,0.4945921985815602,,1.3333333333333333,high
2276,0,first,96.0,70.0,A,54.0,80.0,A,30.0,A,58.0,F,B,A,13,9,2,0,4.0,4.0,4.0,0.0,3.0,4.0,0.6466666666666667,1.0,0.6466666666666667,22,0.5082033096926714,,4.0,high
2277,1,second,34.0,33.0,A,1.0,70.0,A,16.0,B,4.0,B,F,D,5,21,2,0,4.0,4.0,3.0,3.0,0.0,1.0,0.2633333333333333,1.0,0.2633333333333333,26,0.3420685579196217,,3.6666666666666665,low
2278,1,second,5.0,10.0,B,7.0,44.0,C,45.0,D,28.0,B,A,B,3,3,1,0,3.0,2.0,1.0,3.0,4.0,3.0,0.2316666666666667,1.0,0.2316666666666667,6,0.1763534278959811,,2.0,low
2279,1,first,26.0,13.0,C,,,,,,,,,,3,0,0,1,2.0,,,,,,0.195,0.3333333333333333,0.065,3,0.05164893617021277,2.0,,very low
2280,1,first,61.0,64.0,D,26.0,68.0,F,68.0,A,68.0,A,A,C,7,16,1,0,1.0,0.0,4.0,4.0,4.0,2.0,0.5916666666666667,1.0,0.5916666666666667,23,0.4648640661938534,,1.6666666666666667,medium
2281,0,second,12.0,25.0,D,57.0,37.0,D,86.0,D,38.0,A,C,D,13,5,7,0,1.0,1.0,1.0,4.0,2.0,1.0,0.425,1.0,0.425,18,0.4829491725768321,,1.0,medium
2282,1,second,5.0,14.0,F,,,,,,,,,,3,1,0,1,0.0,,,,,,0.095,0.3333333333333333,0.03166666666666666,4,0.041365248226950355,0.0,,very low
2283,1,third,43.0,53.0,B,70.0,33.0,A,62.0,F,91.0,D,F,A,13,8,2,0,3.0,4.0,0.0,1.0,0.0,4.0,0.5866666666666667,1.0,0.5866666666666667,21,0.4718203309692672,,2.3333333333333335,medium
2284,1,second,64.0,54.0,C,62.0,76.0,A,96.0,A,99.0,A,F,A,14,6,3,0,2.0,4.0,4.0,4.0,0.0,4.0,0.7516666666666667,1.0,0.7516666666666667,20,0.5701595744680851,,3.3333333333333335,high
2285,1,third,54.0,78.0,D,67.0,37.0,A,44.0,C,53.0,A,F,A,9,7,2,0,1.0,4.0,2.0,4.0,0.0,4.0,0.555,1.0,0.555,16,0.42407210401891254,,2.3333333333333335,medium
2286,1,third,54.0,76.0,C,79.0,30.0,C,61.0,F,88.0,C,C,A,13,7,4,0,2.0,2.0,0.0,2.0,2.0,4.0,0.6466666666666667,1.0,0.6466666666666667,20,0.5398817966903073,,1.3333333333333333,high
2287,1,third,73.0,68.0,B,69.0,25.0,B,67.0,F,84.0,C,D,D,5,7,3,0,3.0,3.0,0.0,2.0,1.0,1.0,0.6433333333333333,1.0,0.6433333333333333,12,0.46492907801418437,,2.0,medium
2288,1,third,89.0,61.0,C,43.0,89.0,F,,,,,,,6,4,1,1,2.0,0.0,,,,,0.705,0.6666666666666666,0.47,10,0.3210520094562647,0.0,,low
2289,0,third,9.0,5.0,B,1.0,32.0,A,39.0,A,22.0,C,C,D,1,2,2,0,3.0,4.0,4.0,2.0,2.0,1.0,0.18,1.0,0.18,3,0.15359338061465722,,3.6666666666666665,very low
2290,1,second,98.0,40.0,D,48.0,15.0,B,9.0,B,69.0,A,B,F,11,10,3,0,1.0,3.0,3.0,4.0,3.0,0.0,0.465,1.0,0.465,21,0.433209219858156,,2.3333333333333335,medium
2291,1,second,9.0,11.0,A,8.0,28.0,A,34.0,A,22.0,A,D,C,2,1,2,0,4.0,4.0,4.0,4.0,1.0,2.0,0.18666666666666668,1.0,0.18666666666666668,3,0.15692671394799054,,4.0,very low
2292,1,second,62.0,59.0,A,75.0,89.0,C,38.0,C,21.0,D,F,C,7,10,4,0,4.0,2.0,2.0,1.0,0.0,2.0,0.5733333333333334,1.0,0.5733333333333334,17,0.4840661938534279,,2.6666666666666665,medium
2293,1,first,32.0,90.0,D,44.0,47.0,A,14.0,D,39.0,C,F,F,13,0,1,1,1.0,4.0,1.0,2.0,0.0,0.0,0.44333333333333336,1.0,0.44333333333333336,13,0.3268676122931442,1.0,,low
2294,0,third,5.0,15.0,A,4.0,50.0,A,33.0,B,22.0,F,C,C,3,3,2,0,4.0,4.0,3.0,0.0,2.0,2.0,0.215,1.0,0.215,6,0.19024231678486997,,3.6666666666666665,low
2295,1,first,3.0,19.0,F,,,,,,,,,,1,1,1,1,0.0,,,,,,0.11,0.3333333333333333,0.03666666666666667,2,0.05332151300236407,0.0,,very low
